1500,1191
1500,1191
1500,1191
1500,1191
1500,1191
1500,1191
1500,1191
1500,1191
1500,1191
1500,1191
1500,1191
1500,1191
1500,1191
1322,1261
1322,1261
1322,1261
1322,1261
1322,1261
1322,1261
1322,1261
1322,1261
1322,1261
1322,1261
1322,1261
1322,1261
1322,1261
1322,1261
1322,1261
1322,1261
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1496,1500
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1439,1454
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1523,1469
1250,1002
1250,1002
1250,1002
1250,1002
1250,1002
1520,1423
1520,1423
1520,1423
1520,1423
1520,1423
1520,1423
1520,1423
1520,1423
1520,1423
1520,1423
1520,1423
1520,1423
1520,1423
1520,1423
1520,1423
1520,1423
1520,1423
1520,1423
1520,1423
1520,1423
1520,1423
1520,1423
1520,1423
1520,1423
1520,1423
1520,1423
1520,1423
1520,1423
1520,1423
1520,1423
1520,1423
1520,1423
1520,1423
1413,2108
1413,2108
1413,2108
1413,2108
1413,2108
1413,2108
1413,2108
1413,2108
1413,2108
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1439,1392
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1209
1381,1272
1381,1272
1381,1272
1381,1272
1381,1272
1381,1272
1381,1272
1381,1272
1381,1272
1381,1272
1381,1272
1381,1272
1381,1272
1381,1272
1381,1272
1381,1272
1381,1272
1381,1272
1381,1272
1381,1272
1381,1272
1381,1272
1381,1272
1381,1272
1381,1272
1381,1272
1381,1272
1381,1272
1381,1272
1381,1272
1381,1272
1381,1272
1381,1272
1381,1272
1381,1272
1381,1272
1381,1272
1381,1272
1381,1272
1381,1867
1381,1867
1381,1867
1381,1867
1381,1867
1381,1867
1381,1867
1381,1867
1381,1867
1381,1867
1381,1867
1381,1867
1381,1867
1381,1867
1381,1867
1381,1867
1381,1867
1381,1867
1381,1867
1381,1867
1381,1867
1381,1867
1381,1867
1381,1867
1381,1867
1381,1867
1381,1867
1381,1867
1381,1867
1381,1867
1381,1867
1381,1867
1381,1867
1381,1867
1381,1867
1381,1867
1381,1867
1381,1867
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1936
1381,1607
1381,1607
1381,1607
1381,1607
1381,1607
1381,1607
1381,1607
